"block_id","startroute_id","endroute_id","start_stop","end_stop","start_time","end_time","deaddist_start","deaddist_mid","deaddist_end","deadtime_start","deadtime_mid","deadtime_end","time","distance","start_div","end_div","SLong","SLat","ELong","ELat","FTLong","FTLat","Sdistance","Sduration","Edistance","Eduration","Sdistance_A","Sduration_A","Edistance_A","Eduration_A","Sdistance_B","Sduration_B","Edistance_B","Eduration_B","Sdistance_C","Sduration_C","Edistance_C","Eduration_C","distance_A","distance_B","distance_C","duration_A","duration_B","duration_C","Min_div","Deaddistnew","Deaddistfix"
414735,14928,14928,904464,904464,2020-12-22 04:35:00,2020-12-23 00:22:00,0,0,0,0,0,0,19.7833333333333,151.001924666657,"A","A",-84.339945,33.762484,-84.339945,33.762484,-84.2673429,33.78335509,5.05318950625722,0.1855,5.05318950625722,0.1855,5.05318950625722,0.1855,5.05318950625722,0.1855,8.06280835622056,0.30825,8.06280835622056,0.30825,9.67508419600582,0.326888888888889,9.67508419600582,0.326888888888889,10.1063790125144,16.1256167124411,19.3501683920116,0.371,0.6165,0.653777777777778,"A",10.1063790125144,10.1063790125144
414126,14901,14901,904323,904323,2020-12-22 04:50:00,2020-12-23 00:35:00,0,0,0,0,0,0,19.75,151.001924666657,"A","A",-84.31272,33.764534,-84.31272,33.764534,-84.2673429,33.78335509,3.51373855120733,0.124666666666667,3.51373855120733,0.124666666666667,3.51373855120733,0.124666666666667,3.51373855120733,0.124666666666667,9.6007680167025,0.361944444444444,9.6007680167025,0.361944444444444,11.4234406651174,0.401388888888889,11.4234406651174,0.401388888888889,7.02747710241465,19.201536033405,22.8468813302348,0.249333333333333,0.723888888888889,0.802777777777778,"A",7.02747710241465,7.02747710241465
414734,14928,14928,904464,904464,2020-12-22 05:05:00,2020-12-23 00:52:00,0,0,0,0,0,0,19.7833333333333,151.001924666657,"A","A",-84.339945,33.762484,-84.339945,33.762484,-84.2673429,33.78335509,5.05318950625722,0.1855,5.05318950625722,0.1855,5.05318950625722,0.1855,5.05318950625722,0.1855,8.06280835622056,0.30825,8.06280835622056,0.30825,9.67508419600582,0.326888888888889,9.67508419600582,0.326888888888889,10.1063790125144,16.1256167124411,19.3501683920116,0.371,0.6165,0.653777777777778,"A",10.1063790125144,10.1063790125144
414125,14901,14901,904323,904323,2020-12-22 05:20:00,2020-12-23 01:05:00,0,0,0,0,0,0,19.75,151.001924666657,"A","A",-84.31272,33.764534,-84.31272,33.764534,-84.2673429,33.78335509,3.51373855120733,0.124666666666667,3.51373855120733,0.124666666666667,3.51373855120733,0.124666666666667,3.51373855120733,0.124666666666667,9.6007680167025,0.361944444444444,9.6007680167025,0.361944444444444,11.4234406651174,0.401388888888889,11.4234406651174,0.401388888888889,7.02747710241465,19.201536033405,22.8468813302348,0.249333333333333,0.723888888888889,0.802777777777778,"A",7.02747710241465,7.02747710241465
412540,14928,14901,904464,904323,2020-12-22 05:35:00,2020-12-23 00:05:00,0,0,0,0,0,0,18.5,141.574785636141,"A","A",-84.339945,33.762484,-84.31272,33.764534,-84.2673429,33.78335509,5.05318950625722,0.1855,3.51373855120733,0.124666666666667,5.05318950625722,0.1855,3.51373855120733,0.124666666666667,8.06280835622056,0.30825,9.6007680167025,0.361944444444444,9.67508419600582,0.326888888888889,11.4234406651174,0.401388888888889,8.56692805746455,17.6635763729231,21.0985248611232,0.310166666666667,0.670194444444445,0.728277777777778,"A",8.56692805746455,8.56692805746455
414417,14902,14902,901066,901066,2020-12-22 04:30:00,2020-12-23 00:15:00,0,0,0,0,0,0,19.75,265.132314226576,"A","A",-84.353111,33.756635,-84.353111,33.756635,-84.2673429,33.78335509,6.21006126735183,0.235444444444444,6.21006126735183,0.235444444444444,6.21006126735183,0.235444444444444,6.21006126735183,0.235444444444444,7.88764338175898,0.302694444444444,7.88764338175898,0.302694444444444,8.95652876334398,0.302916666666667,8.95652876334398,0.302916666666667,12.4201225347037,15.775286763518,17.913057526688,0.470888888888889,0.605388888888889,0.605833333333333,"A",12.4201225347037,12.4201225347037
414127,14902,14902,901066,901066,2020-12-22 05:00:00,2020-12-23 00:45:00,0,0,0,0,0,0,19.75,252.056654911146,"A","A",-84.353111,33.756635,-84.353111,33.756635,-84.2673429,33.78335509,6.21006126735183,0.235444444444444,6.21006126735183,0.235444444444444,6.21006126735183,0.235444444444444,6.21006126735183,0.235444444444444,7.88764338175898,0.302694444444444,7.88764338175898,0.302694444444444,8.95652876334398,0.302916666666667,8.95652876334398,0.302916666666667,12.4201225347037,15.775286763518,17.913057526688,0.470888888888889,0.605388888888889,0.605833333333333,"A",12.4201225347037,12.4201225347037
413792,14903,14903,903009,903009,2020-12-22 04:25:00,2020-12-22 19:25:00,0,0,0,0,0,0,15,158.733682370166,"B","B",-84.344734,33.920969,-84.344734,33.920969,-84.4415687,33.79003609,16.1005753911541,0.483333333333333,16.1005753911541,0.483333333333333,14.4978065542396,0.35225,14.4978065542396,0.35225,16.1005753911541,0.483333333333333,16.1005753911541,0.483333333333333,22.7028471298793,0.584611111111111,22.7028471298793,0.584611111111111,28.9956131084793,32.2011507823083,45.4056942597587,0.7045,0.966666666666667,1.16922222222222,"A",28.9956131084793,32.2011507823083
414739,14903,14903,903009,903009,2020-12-22 04:45:00,2020-12-23 00:28:00,0,0,0,0,0,0,19.7166666666667,218.258813258979,"B","B",-84.344734,33.920969,-84.344734,33.920969,-84.4415687,33.79003609,16.1005753911541,0.483333333333333,16.1005753911541,0.483333333333333,14.4978065542396,0.35225,14.4978065542396,0.35225,16.1005753911541,0.483333333333333,16.1005753911541,0.483333333333333,22.7028471298793,0.584611111111111,22.7028471298793,0.584611111111111,28.9956131084793,32.2011507823083,45.4056942597587,0.7045,0.966666666666667,1.16922222222222,"A",28.9956131084793,32.2011507823083
413794,14903,14903,902145,903009,2020-12-22 04:55:00,2020-12-22 19:07:00,0,0,0,0,0,0,14.2,148.82906254003,"B","B",-84.36995,33.823072,-84.344734,33.920969,-84.4415687,33.79003609,7.78617321386407,0.288611111111111,16.1005753911541,0.483333333333333,8.53909055886264,0.286972222222222,14.4978065542396,0.35225,7.78617321386407,0.288611111111111,16.1005753911541,0.483333333333333,14.2386941230567,0.3945,22.7028471298793,0.584611111111111,23.0368971131023,23.8867486050182,36.941541252936,0.639222222222222,0.771944444444444,0.979111111111111,"A",23.0368971131023,23.8867486050182
414420,14903,14903,903009,903009,2020-12-22 05:05:00,2020-12-22 18:19:00,0,0,0,0,0,0,13.2333333333333,138.891972073895,"B","B",-84.344734,33.920969,-84.344734,33.920969,-84.4415687,33.79003609,16.1005753911541,0.483333333333333,16.1005753911541,0.483333333333333,14.4978065542396,0.35225,14.4978065542396,0.35225,16.1005753911541,0.483333333333333,16.1005753911541,0.483333333333333,22.7028471298793,0.584611111111111,22.7028471298793,0.584611111111111,28.9956131084793,32.2011507823083,45.4056942597587,0.7045,0.966666666666667,1.16922222222222,"A",28.9956131084793,32.2011507823083
413795,14903,14903,903009,903009,2020-12-22 05:25:00,2020-12-22 18:48:00,0,0,0,0,0,0,13.3833333333333,138.891972073895,"B","B",-84.344734,33.920969,-84.344734,33.920969,-84.4415687,33.79003609,16.1005753911541,0.483333333333333,16.1005753911541,0.483333333333333,14.4978065542396,0.35225,14.4978065542396,0.35225,16.1005753911541,0.483333333333333,16.1005753911541,0.483333333333333,22.7028471298793,0.584611111111111,22.7028471298793,0.584611111111111,28.9956131084793,32.2011507823083,45.4056942597587,0.7045,0.966666666666667,1.16922222222222,"A",28.9956131084793,32.2011507823083
414741,14903,14903,902145,902145,2020-12-22 06:05:00,2020-12-22 09:36:00,0,0,0,0,0,0,3.51666666666667,39.6834205925416,"B","B",-84.36995,33.823072,-84.36995,33.823072,-84.4415687,33.79003609,7.78617321386407,0.288611111111111,7.78617321386407,0.288611111111111,8.53909055886264,0.286972222222222,8.53909055886264,0.286972222222222,7.78617321386407,0.288611111111111,7.78617321386407,0.288611111111111,14.2386941230567,0.3945,14.2386941230567,0.3945,17.0781811177253,15.5723464277281,28.4773882461133,0.573944444444444,0.577222222222222,0.789,"B",15.5723464277281,15.5723464277281
412868,14903,14903,903009,902145,2020-12-22 06:15:00,2020-12-22 09:01:00,0,0,0,0,0,0,2.76666666666667,29.7463301264074,"B","B",-84.344734,33.920969,-84.36995,33.823072,-84.4415687,33.79003609,16.1005753911541,0.483333333333333,7.78617321386407,0.288611111111111,14.4978065542396,0.35225,8.53909055886264,0.286972222222222,16.1005753911541,0.483333333333333,7.78617321386407,0.288611111111111,22.7028471298793,0.584611111111111,14.2386941230567,0.3945,23.0368971131023,23.8867486050182,36.941541252936,0.639222222222222,0.771944444444444,0.979111111111111,"A",23.0368971131023,23.8867486050182
413796,14903,14903,902145,903009,2020-12-22 06:25:00,2020-12-22 09:03:00,0,0,0,0,0,0,2.63333333333333,29.7788007624049,"B","B",-84.36995,33.823072,-84.344734,33.920969,-84.4415687,33.79003609,7.78617321386407,0.288611111111111,16.1005753911541,0.483333333333333,8.53909055886264,0.286972222222222,14.4978065542396,0.35225,7.78617321386407,0.288611111111111,16.1005753911541,0.483333333333333,14.2386941230567,0.3945,22.7028471298793,0.584611111111111,23.0368971131023,23.8867486050182,36.941541252936,0.639222222222222,0.771944444444444,0.979111111111111,"A",23.0368971131023,23.8867486050182
414740,14903,14903,903009,902145,2020-12-22 06:35:00,2020-12-22 18:53:00,0,0,0,0,0,0,12.3,128.954881607761,"B","B",-84.344734,33.920969,-84.36995,33.823072,-84.4415687,33.79003609,16.1005753911541,0.483333333333333,7.78617321386407,0.288611111111111,14.4978065542396,0.35225,8.53909055886264,0.286972222222222,16.1005753911541,0.483333333333333,7.78617321386407,0.288611111111111,22.7028471298793,0.584611111111111,14.2386941230567,0.3945,23.0368971131023,23.8867486050182,36.941541252936,0.639222222222222,0.771944444444444,0.979111111111111,"A",23.0368971131023,23.8867486050182
412544,14903,14903,902145,902145,2020-12-22 06:45:00,2020-12-22 18:28:00,0,0,0,0,0,0,11.7166666666667,119.050261777625,"B","B",-84.36995,33.823072,-84.36995,33.823072,-84.4415687,33.79003609,7.78617321386407,0.288611111111111,7.78617321386407,0.288611111111111,8.53909055886264,0.286972222222222,8.53909055886264,0.286972222222222,7.78617321386407,0.288611111111111,7.78617321386407,0.288611111111111,14.2386941230567,0.3945,14.2386941230567,0.3945,17.0781811177253,15.5723464277281,28.4773882461133,0.573944444444444,0.577222222222222,0.789,"B",15.5723464277281,15.5723464277281
414742,14903,14903,902145,903009,2020-12-22 06:55:00,2020-12-22 09:39:00,0,0,0,0,0,0,2.73333333333333,29.7788007624049,"B","B",-84.36995,33.823072,-84.344734,33.920969,-84.4415687,33.79003609,7.78617321386407,0.288611111111111,16.1005753911541,0.483333333333333,8.53909055886264,0.286972222222222,14.4978065542396,0.35225,7.78617321386407,0.288611111111111,16.1005753911541,0.483333333333333,14.2386941230567,0.3945,22.7028471298793,0.584611111111111,23.0368971131023,23.8867486050182,36.941541252936,0.639222222222222,0.771944444444444,0.979111111111111,"A",23.0368971131023,23.8867486050182
414743,14903,14903,903009,903009,2020-12-22 07:35:00,2020-12-22 09:21:00,0,0,0,0,0,0,1.76666666666667,19.8417102962708,"B","B",-84.344734,33.920969,-84.344734,33.920969,-84.4415687,33.79003609,16.1005753911541,0.483333333333333,16.1005753911541,0.483333333333333,14.4978065542396,0.35225,14.4978065542396,0.35225,16.1005753911541,0.483333333333333,16.1005753911541,0.483333333333333,22.7028471298793,0.584611111111111,22.7028471298793,0.584611111111111,28.9956131084793,32.2011507823083,45.4056942597587,0.7045,0.966666666666667,1.16922222222222,"A",28.9956131084793,32.2011507823083
413788,14903,14903,903009,902145,2020-12-22 14:25:00,2020-12-22 19:29:00,0,0,0,0,0,0,5.06666666666667,49.5880404226782,"B","B",-84.344734,33.920969,-84.36995,33.823072,-84.4415687,33.79003609,16.1005753911541,0.483333333333333,7.78617321386407,0.288611111111111,14.4978065542396,0.35225,8.53909055886264,0.286972222222222,16.1005753911541,0.483333333333333,7.78617321386407,0.288611111111111,22.7028471298793,0.584611111111111,14.2386941230567,0.3945,23.0368971131023,23.8867486050182,36.941541252936,0.639222222222222,0.771944444444444,0.979111111111111,"A",23.0368971131023,23.8867486050182
413789,14903,14903,902145,902145,2020-12-22 15:15:00,2020-12-22 19:22:00,0,0,0,0,0,0,4.11666666666667,39.6834205925416,"B","B",-84.36995,33.823072,-84.36995,33.823072,-84.4415687,33.79003609,7.78617321386407,0.288611111111111,7.78617321386407,0.288611111111111,8.53909055886264,0.286972222222222,8.53909055886264,0.286972222222222,7.78617321386407,0.288611111111111,7.78617321386407,0.288611111111111,14.2386941230567,0.3945,14.2386941230567,0.3945,17.0781811177253,15.5723464277281,28.4773882461133,0.573944444444444,0.577222222222222,0.789,"B",15.5723464277281,15.5723464277281
414129,14903,14903,903009,902145,2020-12-22 15:25:00,2020-12-22 18:43:00,0,0,0,0,0,0,3.3,29.7463301264074,"B","B",-84.344734,33.920969,-84.36995,33.823072,-84.4415687,33.79003609,16.1005753911541,0.483333333333333,7.78617321386407,0.288611111111111,14.4978065542396,0.35225,8.53909055886264,0.286972222222222,16.1005753911541,0.483333333333333,7.78617321386407,0.288611111111111,22.7028471298793,0.584611111111111,14.2386941230567,0.3945,23.0368971131023,23.8867486050182,36.941541252936,0.639222222222222,0.771944444444444,0.979111111111111,"A",23.0368971131023,23.8867486050182
412867,14903,14903,902145,902145,2020-12-22 15:35:00,2020-12-22 19:36:00,0,0,0,0,0,0,4.01666666666667,39.6834205925416,"B","B",-84.36995,33.823072,-84.36995,33.823072,-84.4415687,33.79003609,7.78617321386407,0.288611111111111,7.78617321386407,0.288611111111111,8.53909055886264,0.286972222222222,8.53909055886264,0.286972222222222,7.78617321386407,0.288611111111111,7.78617321386407,0.288611111111111,14.2386941230567,0.3945,14.2386941230567,0.3945,17.0781811177253,15.5723464277281,28.4773882461133,0.573944444444444,0.577222222222222,0.789,"B",15.5723464277281,15.5723464277281
413791,14903,14903,903009,903009,2020-12-22 15:55:00,2020-12-23 00:48:00,0,0,0,0,0,0,8.88333333333333,99.2085514813539,"B","B",-84.344734,33.920969,-84.344734,33.920969,-84.4415687,33.79003609,16.1005753911541,0.483333333333333,16.1005753911541,0.483333333333333,14.4978065542396,0.35225,14.4978065542396,0.35225,16.1005753911541,0.483333333333333,16.1005753911541,0.483333333333333,22.7028471298793,0.584611111111111,22.7028471298793,0.584611111111111,28.9956131084793,32.2011507823083,45.4056942597587,0.7045,0.966666666666667,1.16922222222222,"A",28.9956131084793,32.2011507823083
413793,14903,14903,902145,903009,2020-12-22 16:05:00,2020-12-23 01:48:00,0,0,0,0,0,0,9.71666666666667,109.145641947488,"B","B",-84.36995,33.823072,-84.344734,33.920969,-84.4415687,33.79003609,7.78617321386407,0.288611111111111,16.1005753911541,0.483333333333333,8.53909055886264,0.286972222222222,14.4978065542396,0.35225,7.78617321386407,0.288611111111111,16.1005753911541,0.483333333333333,14.2386941230567,0.3945,22.7028471298793,0.584611111111111,23.0368971131023,23.8867486050182,36.941541252936,0.639222222222222,0.771944444444444,0.979111111111111,"A",23.0368971131023,23.8867486050182
413198,14903,14903,903009,903009,2020-12-22 16:55:00,2020-12-23 01:28:00,0,0,0,0,0,0,8.55,99.2085514813539,"B","B",-84.344734,33.920969,-84.344734,33.920969,-84.4415687,33.79003609,16.1005753911541,0.483333333333333,16.1005753911541,0.483333333333333,14.4978065542396,0.35225,14.4978065542396,0.35225,16.1005753911541,0.483333333333333,16.1005753911541,0.483333333333333,22.7028471298793,0.584611111111111,22.7028471298793,0.584611111111111,28.9956131084793,32.2011507823083,45.4056942597587,0.7045,0.966666666666667,1.16922222222222,"A",28.9956131084793,32.2011507823083
