"block_id","startroute_id","endroute_id","start_stop","end_stop","start_time","end_time","deaddist_start","deaddist_mid","deaddist_end","deadtime_start","deadtime_mid","deadtime_end","time","distance","start_div","end_div","SLong","SLat","ELong","ELat","FTLong","FTLat","Sdistance","Sduration","Edistance","Eduration","Sdistance_A","Sduration_A","Edistance_A","Eduration_A","Sdistance_B","Sduration_B","Edistance_B","Eduration_B","Sdistance_C","Sduration_C","Edistance_C","Eduration_C","distance_A","distance_B","distance_C","duration_A","duration_B","duration_C","Min_div","Deaddistnew","Deaddistfix"
965060,12772,12772,114900,99972650,2020-12-21 05:25:00,2020-12-22 00:50:00,5.30078277614,0,3.21587651487,0.221,0,0.203,19.4166666666667,197.74061015338,"B","B",-84.413542,33.735899,-84.415336,33.803269,-84.4415687,33.79003609,5.51785203872395,0.21575,3.40238855679968,0.182361111111111,11.4179725850349,0.344277777777778,11.6511116358259,0.384444444444444,5.51785203872395,0.21575,3.40238855679968,0.182361111111111,7.46473709719512,0.237638888888889,12.9305181005878,0.360305555555556,23.0690842208607,8.92024059552363,20.3952551977829,0.728722222222222,0.398111111111111,0.597944444444444,"B",8.92024059552363,8.92024059552363
965062,12772,12723,99972650,57008,2020-12-21 05:25:00,2020-12-22 01:07:00,3.21587651487,0,3.54207614571,0.203,0,0.224,19.7,204.24142241392,"B","B",-84.415336,33.803269,-84.451044,33.819344,-84.4415687,33.79003609,3.40238855679968,0.182361111111111,4.14443187890688,0.161777777777778,11.6511116358259,0,14.1820870667479,0.467388888888889,3.40238855679968,0,4.14443187890688,0.161777777777778,12.9305181005878,0,14.0874519989561,0.43425,25.8331987025737,7.54682043570656,27.0179700995439,0.467388888888889,0.161777777777778,0.43425,"B",7.54682043570656,7.54682043570656
965059,12723,12723,57008,114900,2020-12-21 05:41:00,2020-12-22 00:45:00,3.54207614571,0,5.30078277614,0.224,0,0.221,19.0666666666667,198.862517241503,"B","B",-84.451044,33.819344,-84.413542,33.735899,-84.4415687,33.79003609,4.14443187890688,0.161777777777778,5.51785203872395,0.21575,14.1820870667479,0,11.4179725850349,0.344277777777778,4.14443187890688,0,5.51785203872395,0.21575,14.0874519989561,0,7.46473709719512,0.237638888888889,25.6000596517827,9.66228391763083,21.5521890961512,0.344277777777778,0.21575,0.237638888888889,"B",9.66228391763083,9.66228391763083
965061,12772,12772,99972650,114900,2020-12-21 05:48:00,2020-12-22 00:50:00,3.21587651487,0,5.30078277614,0.203,0,0.221,19.0333333333333,197.126453544184,"B","B",-84.415336,33.803269,-84.413542,33.735899,-84.4415687,33.79003609,3.40238855679968,0.182361111111111,5.51785203872395,0.21575,11.6511116358259,0,11.4179725850349,0.344277777777778,3.40238855679968,0,5.51785203872395,0.21575,12.9305181005878,0,7.46473709719512,0.237638888888889,23.0690842208607,8.92024059552363,20.3952551977829,0.344277777777778,0.21575,0.237638888888889,"B",8.92024059552363,8.92024059552363
965065,12772,12772,114900,99972650,2020-12-21 05:55:00,2020-12-21 09:25:00,5.30078277614,0,3.21587651487,0.221,0,0.203,3.5,33.8739147509789,"B","B",-84.413542,33.735899,-84.415336,33.803269,-84.4415687,33.79003609,5.51785203872395,0.21575,3.40238855679968,0.182361111111111,11.4179725850349,0,11.6511116358259,0.384444444444444,5.51785203872395,0,3.40238855679968,0.182361111111111,7.46473709719512,0,12.9305181005878,0.360305555555556,23.0690842208607,8.92024059552363,20.3952551977829,0.384444444444444,0.182361111111111,0.360305555555556,"B",8.92024059552363,8.92024059552363
965064,12723,12772,57008,99972650,2020-12-21 06:10:00,2020-12-21 18:29:00,3.54207614571,0,3.21587651487,0.224,0,0.203,12.3166666666667,123.491968390881,"B","B",-84.451044,33.819344,-84.415336,33.803269,-84.4415687,33.79003609,4.14443187890688,0.161777777777778,3.40238855679968,0.182361111111111,14.1820870667479,0,11.6511116358259,0.384444444444444,4.14443187890688,0,3.40238855679968,0.182361111111111,14.0874519989561,0,12.9305181005878,0.360305555555556,25.8331987025737,7.54682043570656,27.0179700995439,0.384444444444444,0.182361111111111,0.360305555555556,"B",7.54682043570656,7.54682043570656
965063,12772,12723,99972650,57008,2020-12-21 15:17:00,2020-12-22 00:37:00,3.21587651487,0,3.54207614571,0.203,0,0.224,9.33333333333333,94.9969588123197,"B","B",-84.415336,33.803269,-84.451044,33.819344,-84.4415687,33.79003609,3.40238855679968,0.182361111111111,4.14443187890688,0.161777777777778,11.6511116358259,0,14.1820870667479,0.467388888888889,3.40238855679968,0,4.14443187890688,0.161777777777778,12.9305181005878,0,14.0874519989561,0.43425,25.8331987025737,7.54682043570656,27.0179700995439,0.467388888888889,0.161777777777778,0.43425,"B",7.54682043570656,7.54682043570656
965102,12774,12774,84900,84900,2020-12-21 04:35:00,2020-12-22 00:22:00,4.91281840547,0,4.91281840547,0.177,0,0.177,19.7833333333333,153.006494252969,"A","A",-84.339945,33.762484,-84.339945,33.762484,-84.2673429,33.78335509,5.05318950625722,0.1855,5.05318950625722,0.1855,5.05318950625722,0,5.05318950625722,0.1855,8.06280835622056,0,8.06280835622056,0.30825,9.67508419600582,0,9.67508419600582,0.326888888888889,10.1063790125144,16.1256167124411,19.3501683920116,0.1855,0.30825,0.326888888888889,"A",10.1063790125144,10.1063790125144
965101,12724,12724,84902,84902,2020-12-21 04:50:00,2020-12-22 00:35:00,3.29820229779,0,3.29820229779,0.13,0,0.13,19.75,153.006494252969,"A","A",-84.31272,33.764534,-84.31272,33.764534,-84.2673429,33.78335509,3.51373855120733,0.124666666666667,3.51373855120733,0.124666666666667,3.51373855120733,0,3.51373855120733,0.124666666666667,9.6007680167025,0,9.6007680167025,0.361944444444444,11.4234406651174,0,11.4234406651174,0.401388888888889,7.02747710241465,19.201536033405,22.8468813302348,0.124666666666667,0.361944444444444,0.401388888888889,"A",7.02747710241465,7.02747710241465
965104,12774,12774,84900,84900,2020-12-21 05:05:00,2020-12-22 00:52:00,4.91281840547,0,4.91281840547,0.177,0,0.177,19.7833333333333,153.006494252969,"A","A",-84.339945,33.762484,-84.339945,33.762484,-84.2673429,33.78335509,5.05318950625722,0.1855,5.05318950625722,0.1855,5.05318950625722,0,5.05318950625722,0.1855,8.06280835622056,0,8.06280835622056,0.30825,9.67508419600582,0,9.67508419600582,0.326888888888889,10.1063790125144,16.1256167124411,19.3501683920116,0.1855,0.30825,0.326888888888889,"A",10.1063790125144,10.1063790125144
